ro_gr1,h_gr1,m_gs1,m_gs2,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,SSB1,f
90542.7,0.895608,0.199888,0.199888,57246.7,180.376,0.494062,0.735, 10590.3, 3234.15, 792.93, 0.468499,0.141972,7.94349e-005,5683.26,370.462
95697.3,0.914174,0.199888,0.199888,59423.1,159168,0.466385,0.735, 11193.2, 3359.27, 849.383, 0.48999,0.135375,8.08975e-005,5201.46,376.479
81633,0.978874,0.199888,0.199888,59389.1,161.872,0.509435,0.735, 9548.16, 2682.75, 757.695, 0.578002,0.163646,8.92967e-005,4877.27,387.062
140402,0.718253,0.199888,0.199888,62978.7,82.7541,0.486922,0.735, 16422.1, 5823.85, 1059.87, 0.310542,0.104036,8.50468e-005,5491.46,378.918
98580.4,0.93894,0.199888,0.199888,61145.7,100793,0.430794,0.735, 11530.4, 3377.92, 890.379, 0.520981,0.125022,7.05494e-005,7510.36,385.237
131251,0.841204,0.199888,0.199888,73292.7,749908,0.402542,0.735, 15351.7, 4920.7, 1103.06, 0.412332,0.0935853,4.42647e-005,10347.2,397.738
169109,0.721345,0.199888,0.199888,77274.9,113.418,0.384357,0.735, 19779.7, 6997.27, 1280.43, 0.312799,0.0642272,4.19238e-005,10462.8,383.905
198325,0.597128,0.199888,0.199888,79797.3,29.3665,0.422551,0.735, 23197, 9068.67, 1305.78, 0.230119,0.0549355,4.18207e-005,11631.9,381.715
199155,0.572597,0.199888,0.199888,83815.5,6.05676,0.406935,0.735, 23294, 9294.1, 1268.16, 0.21531,0.0631016,3.54137e-005,16947.2,386.707
210394,0.616291,0.199888,0.199888,72606.6,7044,0.460239,0.735, 24608.6, 9470.82, 1419.62, 0.241974,0.0853248,5.29261e-005,10240.1,376.846
181317,0.83315,0.199888,0.199888,73039,3164.67,0.468603,0.735, 21207.6, 6844.8, 1514.15, 0.404734,0.133657,5.61879e-005,11013.6,380.603
206089,0.688601,0.199888,0.199888,63369.6,1.37906,0.514822,0.735, 24105.1, 8753.35, 1509.86, 0.289492,0.134142,8.09886e-005,7427.42,384.461
173739,0.751672,0.199888,0.199888,64466.7,1155.72,0.507557,0.735, 20321.3, 7015.8, 1353.63, 0.335635,0.131094,6.81764e-005,8983.09,379.82
122116,0.893256,0.199888,0.199888,68915.7,7606.03,0.511385,0.735, 14283.2, 4371.4, 1067.6, 0.465872,0.162378,5.32217e-005,11415.6,378.592
125050,0.941614,0.199888,0.199888,67210.6,377.538,0.508831,0.735, 14626.4, 4273.45, 1131.55, 0.524507,0.232861,5.73549e-005,10619.9,381.639
143638,0.892528,0.199888,0.199888,70971.9,1130.17,0.467303,0.735, 16800.5, 5145.26, 1255.08, 0.465063,0.157174,5.70518e-005,11022.4,384.19
179417,0.764931,0.199888,0.199888,67659.1,2704.32,0.503671,0.735, 20985.4, 7167.73, 1414.71, 0.34605,0.163335,6.41848e-005,8469.53,397.245
200510,0.561905,0.199888,0.199888,65934.9,32.4289,0.458835,0.735, 23452.6, 9442.1, 1257.35, 0.208974,0.101164,5.99554e-005,9058.45,395.154
168388,0.698029,0.199888,0.199888,64456.9,1728.61,0.463733,0.735, 19695.4, 7098.42, 1245.71, 0.296073,0.156161,7.61141e-005,11462.8,389.003
144075,0.804909,0.199888,0.199888,66395,602.169,0.4875,0.735, 16851.6, 5569.85, 1175.83, 0.379296,0.138509,6.16864e-005,9925.52,387.489
133626,0.730116,0.199888,0.199888,74360.3,54.3363,0.47393,0.735, 15629.5, 5490.39, 1020.35, 0.319271,0.0803448,4.97677e-005,13066.5,384.208
128842,0.714458,0.199888,0.199888,70444.5,2.51723,0.452997,0.735, 15069.9, 5360.56, 968.987, 0.307789,0.0815522,5.06664e-005,11408,393.972
112863,0.714226,0.199888,0.199888,74174.7,2.17219,0.511557,0.735, 13201, 4696.63, 848.623, 0.307621,0.0840368,5.01705e-005,10656,399.996
200938,0.427427,0.199888,0.199888,75475.7,14.3808,0.478977,0.735, 23502.6, 10734, 978.954, 0.133618,0.0515648,5.32452e-005,7908.68,396.949
183082,0.531939,0.199888,0.199888,66557.1,321.014,0.487079,0.735, 21414, 8846.72, 1096.54, 0.191547,0.079251,5.57556e-005,8553.59,380.098
195656,0.474866,0.199888,0.199888,69943.2,292.38,0.47092,0.735, 22884.8, 9960.85, 1058.27, 0.159475,0.0625051,4.79331e-005,10149.3,384.478
171800,0.518377,0.199888,0.199888,65879.8,199511,0.49369,0.735, 20094.5, 8401.72, 1006.24, 0.183806,0.0753552,6.06876e-005,8818.23,384.062
167967,0.536256,0.199888,0.199888,70147.8,156026,0.469186,0.735, 19646.2, 8085.82, 1012.98, 0.194029,0.0761613,5.23282e-005,8863.05,386.482
211595,0.500932,0.199888,0.199888,63970.7,33327.1,0.415416,0.735, 24749, 10512.3, 1202.25, 0.173965,0.0705925,6.89161e-005,6073.53,389.372
186879,0.63192,0.199888,0.199888,53841.1,51.8577,0.431816,0.735, 21858.2, 8306.39, 1285.24, 0.25185,0.117673,0.000105423,4102.95,391.249
210935,0.56835,0.199888,0.199888,63782.6,269.746,0.453352,0.735, 24671.9, 9879.09, 1335.09, 0.212785,0.0804989,6.39275e-005,7375.08,386.692
189650,0.555089,0.199888,0.199888,66834.2,148.038,0.40733,0.735, 22182.3, 8982.57, 1177.34, 0.204968,0.0808758,5.25441e-005,8881.54,387.076
216196,0.564467,0.199888,0.199888,73984.5,357.52,0.365943,0.735, 25287.3, 10158.7, 1360.77, 0.210486,0.0863988,4.31423e-005,12132.2,405.262
164946,0.705773,0.199888,0.199888,77224.3,131.006,0.369431,0.735, 19292.8, 6910.48, 1229.85, 0.301555,0.100925,3.71926e-005,15243.7,399.281
151598,0.728643,0.199888,0.199888,72840.4,1.1309,0.415141,0.735, 17731.6, 6236.17, 1155.95, 0.318177,0.103694,4.06019e-005,15258.4,383.552
160686,0.706592,0.199888,0.199888,61315.7,248839,0.371698,0.735, 18794.5, 6727.61, 1199.07, 0.302138,0.124239,6.41796e-005,9641.78,382.999
185138,0.635167,0.199888,0.199888,61724.8,1.01242e+006,0.387358,0.735, 21654.5, 8207.43, 1278.19, 0.253926,0.105706,7.08302e-005,7749.5,380.038
