ro_gr1,h_gr1,m_gs1,m_gs2,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,SSB1,f
344898,0.716413,0.199888,0.199888,93158.9,158.156,0.26,0.735, 40340.8, 14327.4, 2598.89, 0.309205,0.0608025,2.59184e-005,19098.7,396.165
289113,0.713289,0.199888,0.199888,74166.9,87957.3,0.26,0.735, 33816, 12040, 2171.84, 0.306944,0.097257,4.5652e-005,11235.7,390.079
294467,0.638444,0.199888,0.199888,74994.2,9733.63,0.26,0.735, 34442.2, 13019.7, 2040.89, 0.256031,0.112148,4.9111e-005,9602.34,378.679
321682,0.617352,0.199888,0.199888,74346.3,2.25116e+006,0.26,0.735, 37625.4, 14467.9, 2173.4, 0.242638,0.106503,4.70786e-005,10095.7,382.362
207764,0.865633,0.199888,0.199888,75332.5,458535,0.26,0.735, 24301, 7624.99, 1779.35, 0.436434,0.154321,5.15609e-005,10453.5,384.759
277115,0.709625,0.199888,0.199888,68079.9,158346,0.26,0.735, 32412.7, 11574.2, 2074.17, 0.304308,0.115122,6.45243e-005,8779.78,380.247
266178,0.634877,0.199888,0.199888,61160.5,281.907,0.26,0.735, 31133.4, 11802.8, 1837.07, 0.25374,0.0895116,7.14001e-005,7198.14,377.137
276858,0.77327,0.199888,0.199888,61197.4,1.88701e+006,0.26,0.735, 32382.5, 10985.7, 2199.21, 0.352746,0.138636,8.69645e-005,6334.14,388.136
250530,0.785559,0.199888,0.199888,67632.9,3.73887,0.26,0.735, 29303.1, 9841.53, 2011.44, 0.362836,0.117749,5.875e-005,8003.95,381.501
205763,0.711493,0.199888,0.199888,59767.4,1666.52,0.26,0.735, 24067, 8581.24, 1542.97, 0.30565,0.175879,7.36868e-005,7789.89,390.139
189481,0.858524,0.199888,0.199888,58342,359339,0.26,0.735, 22162.5, 6997.71, 1613.99, 0.429246,0.211095,8.28803e-005,6926.48,380.682
215779,0.765617,0.199888,0.199888,60402.4,12539.8,0.26,0.735, 25238.5, 8615.6, 1702.47, 0.346596,0.150961,7.17788e-005,6859.28,380.724
186953,0.769305,0.199888,0.199888,60744.8,3797.4,0.26,0.735, 21866.9, 7442.31, 1479.88, 0.349548,0.15985,7.49214e-005,7565.82,390.353
172384,0.793109,0.199888,0.199888,61104.4,18.3898,0.26,0.735, 20162.8, 6729.79, 1392.99, 0.369172,0.141016,6.98165e-005,6803.98,380.053
188548,0.78299,0.199888,0.199888,62814.3,453174,0.26,0.735, 22053.4, 7422.35, 1510.46, 0.360705,0.112955,6.43234e-005,8116.56,374.853
186058,0.857188,0.199888,0.199888,65256.7,10.8395,0.26,0.735, 21762.2, 6879.34, 1583.21, 0.427913,0.14442,6.65484e-005,7596.8,378.617
181998,0.875369,0.199888,0.199888,62574.2,8493.3,0.26,0.735, 21287.3, 6621.69, 1570.17, 0.446523,0.16448,7.23421e-005,8011.09,378.443
178304,0.884611,0.199888,0.199888,64812.7,95821.4,0.26,0.735, 20855.2, 6433.41, 1548.93, 0.456384,0.168835,6.52166e-005,9651.77,378.15
198813,0.782781,0.199888,0.199888,70934.1,477.219,0.26,0.735, 23254.1, 7827.78, 1592.41, 0.360531,0.163017,6.07081e-005,10596.4,379.255
260879,0.64134,0.199888,0.199888,82357.3,41.172,0.26,0.735, 30513.6, 11507.8, 1814.24, 0.257898,0.0844409,4.19706e-005,15380.8,381.021
295663,0.663342,0.199888,0.199888,86322.5,3.12222e+006,0.26,0.735, 34582, 12813.9, 2108.16, 0.272335,0.079029,4.13552e-005,14270.2,386.516
310743,0.581077,0.199888,0.199888,70992.4,1.56461,0.26,0.735, 36345.9, 14399.2, 2002.26, 0.220386,0.0777061,6.26916e-005,7835.97,386.333
319837,0.586791,0.199888,0.199888,69138,8657.96,0.26,0.735, 37409.6, 14750.4, 2076.99, 0.223831,0.0943014,5.70497e-005,9737.91,398.447
243233,0.733813,0.199888,0.199888,75292.6,1.88614,0.26,0.735, 28449.6, 9964.26, 1863.83, 0.322031,0.0932287,4.84935e-005,12125.6,404.786
234966,0.807551,0.199888,0.199888,71547,5059.06,0.26,0.735, 27482.7, 9063.67, 1921.82, 0.381602,0.107516,4.83e-005,11557.2,405.379
243332,0.80779,0.199888,0.199888,62107.6,22578.2,0.26,0.735, 28461.1, 9384.51, 1990.64, 0.381811,0.13411,7.08012e-005,7946.59,399.87
220398,0.818417,0.199888,0.199888,68249.1,1447.31,0.26,0.735, 25778.7, 8424.65, 1818.82, 0.39124,0.131788,6.97747e-005,7654.42,394.35
235677,0.762742,0.199888,0.199888,67492.3,575.468,0.26,0.735, 27565.9, 9432.08, 1854.69, 0.344311,0.12904,6.83295e-005,8363.58,390.89
306231,0.772597,0.199888,0.199888,64685,4190.03,0.26,0.735, 35818.1, 12157.9, 2431.1, 0.352202,0.146711,7.6437e-005,7835.27,398.79
338665,0.731105,0.199888,0.199888,69986,128163,0.26,0.735, 39611.8, 13903.9, 2588.43, 0.320008,0.154363,6.38152e-005,8043.38,409.162
247316,0.770111,0.199888,0.199888,70858.4,2112.75,0.26,0.735, 28927.1, 9838.77, 1959.08, 0.350196,0.127487,5.01083e-005,9999.97,404.627
172113,0.795587,0.199888,0.199888,81051.6,74.9777,0.26,0.735, 20131.1, 6705.47, 1393.72, 0.371275,0.0745775,3.75441e-005,14084.4,401.925
179054,0.94832,0.199888,0.199888,77070.6,3243.43,0.26,0.735, 20942.9, 6077.58, 1627.76, 0.533516,0.0910787,4.24303e-005,11948.7,407.654
173005,0.874386,0.199888,0.199888,79080.8,41025.1,0.26,0.735, 20235.4, 6300.04, 1491.48, 0.445492,0.0791144,4.055e-005,14415.8,403.525
