sbt1_1928,sbt1_1929,sbt1_1930,sbt1_1931,sbt1_1932,sbt1_1933,sbt1_1934,sbt1_1935,sbt1_1936,sbt1_1937,sbt1_1938,sbt1_1939,sbt1_1940,sbt1_1941,sbt1_1942,sbt1_1943,sbt1_1944,sbt1_1945,sbt1_1946,sbt1_1947,sbt1_1948,sbt1_1949,sbt1_1950,sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003
24491,21622.5,20144.8,17608.1,15241.5,11869.3,8345.18,7353.46,7100.87,7142.8,6758.2,848.769,2288.17,2570.01,4129.39,5737,5047.54,5337.51,5276.86,4040.93,4624.61,5783.7,5888.49,5703.39,4604.34,4030.45,3744.08,2942.48,2604.58,3684.45,4684.62,4740.44,4814.64,4833.91,4844.94,4554.49,4317.18,4588.13,4708.72,4429.9,4276.82,4040.76,3507.36,3173.89,3162.56,3347.73,3102.72,2869.34,3085.23,3497.09,4124.77,4428.15,3965.32,3379.75,2891.15,2453.57,2246.5,2232.26,2158.19,2255.96,2315.18,2611.96,3202.37,3618.47,3965.85,4116.59,4223.83,4324.84,4428.65,4778.93,5224.5,6344.96,8224.8,9828.68,11312,12702.8
23828.3,21659.6,19257.8,15929.7,13707.5,10260.2,6558.08,5797.98,5152.56,3566.25,2280.45,842.967,2293.62,3054.14,5225.64,5906.57,4220.63,3804.43,3439.63,3117.28,4261.22,5308.28,4663.98,3929.23,2275.57,1720.01,2008.51,1701.42,1950.3,3217.43,3906.89,3683.56,4398.19,4878.27,4752.22,4783.4,4434.31,3883.74,3557.61,3393.92,3099.33,2852.33,2882.51,3251.1,3564.48,3862.37,3556.29,3173.84,3297.71,3503.25,3796.32,3576.6,2862.78,2451.59,2056.67,1708.73,1738.16,1979.34,2086.33,2267.26,2503.64,2716.88,3182.01,3788.7,4296.74,4582.79,5064.8,5487.04,5704.71,6157.72,6511.59,7292.78,8438.75,9304.86,9838.94,10724.7
24661.2,22219.3,19646.4,15962,13983.8,9535.95,5709.07,5309.14,5051.32,4376.93,3511.44,1153.16,2761.6,3660.92,6475.25,6827.88,4271.6,3434.94,3815.17,3170.02,5111.98,7197.95,6124.27,4653.89,2164.22,1574.31,1496.58,2067.96,2542.6,3920.19,4930.11,4922.7,5690,6393.09,6865.49,7634.21,7321.48,6286.97,5453.48,4817.66,4038.4,3262.04,3031.82,3270.56,3297.03,3209.94,2702.12,2349.55,2648.64,3203.02,3626.82,3161.02,2227.06,1860.79,1655.78,1522.67,1665.43,1820.21,1932.17,2110.74,2129.59,2130.22,2386.83,2732.64,3108.91,3476.28,4019.13,4493.18,4754.23,5181.75,5594.64,6300.06,7074.86,7469.24,7809.68,8442.82
32814.7,29889.4,27167.7,23041.9,20219.5,16981.5,12211.5,8868.62,7262.32,5617.9,4125.18,1187.01,2774.38,3937.53,7498.51,9661.04,5550.79,3749.15,3779.16,2979.65,4596.74,5984.57,4825.59,3445.67,2226.02,1944.6,1807.03,2506.62,3212.97,5100.47,7159.26,7903.34,8014.83,7478.08,7072.72,7344.37,6993.67,6346.56,5620.36,4883.48,4254.82,3940.56,3922.92,4407.01,4654.88,4457.15,3902.01,3499.17,3658.71,4226.9,4455.47,3871.62,2937.99,2387.08,2067.65,1935.65,2078.61,2261.08,2457.05,2728.6,2759.01,3076.68,3650.92,4183.07,4918.06,5412.77,6335.68,7207.04,7631.15,8286.73,8792.64,10005.9,11267.2,11625.8,12206.1,12735.9
37345.2,34969.3,31691.5,27364.7,24832.8,22246.6,17269.1,12680.8,10672.1,8225.55,5407.75,1948.69,4301.46,6130.99,11576.6,14977.4,8031.15,4418.31,4259.99,3555.56,4787.06,5955.74,5347.47,4772.87,3382.73,2326.08,1840.14,1648.52,2158.31,3136.25,4576.63,5428.06,5010.2,4418.47,4772.54,5152.13,4958.03,5155.81,5136.9,4492.16,3696.03,2986.84,2656.41,2948.75,3017.28,2740.02,2510.23,2347.5,2410,2610.68,2729.71,2723.1,2140.92,1719.83,1654.15,1627.85,1705.26,1726.19,1712.47,1815.13,1743.03,2043.53,2570.82,2890,3261.82,3516.85,3892.24,4248.92,4432.69,4658.62,4896.26,5259.23,5549.81,5992.61,6645.27,7326.14
38015.6,35158.3,32625.2,28422.1,25140.9,21979,14976.9,10404.8,9937.45,9393.46,7621.45,1664.66,1806.42,2519.65,4246.27,5164.39,3294.82,2313.03,3273.89,3483.62,5538.83,5856.12,3950.37,3209.4,2602.45,2397.82,2149.88,1559.67,1629.57,2240.86,3767.67,4899.12,4429.79,3591.85,3212.46,3299.13,3184.45,3471.19,3696.64,3113.39,2386.52,1571.21,1354.25,1770.52,1741.78,1486.98,1433.68,1413.99,1473.36,1589.95,1557.44,1640.05,1216.75,871.788,832.788,846.702,946.404,960.199,840.256,785.634,693.224,739.438,911.96,1066.46,1232.94,1444.58,1723.25,1949.14,2120.48,2275.12,2415.39,2580.45,2715.22,2854.36,3041.46,3470.55
36655.4,32410.1,29668.9,25855.9,23541,21049.6,14345.9,10082.6,8522.13,6876.93,5025.13,1365,2550.38,3453.32,6237.7,7751.67,5819.41,4141.23,3658.47,2926.55,3903.82,4397.77,3297.02,2744.98,2901.56,3100.54,2261.38,1576.34,1660.64,2375.16,4143,5333.2,5098.48,4558.99,4471.31,4821.17,4495.86,4391.81,3874.36,2969.03,2270.17,1886.73,1873.33,2385.42,2193.8,1808.17,1822.25,1773.84,1782.05,1814.31,1701.83,1640.45,1387.35,1288.5,1303.23,1209.29,1144.52,1098.21,976.983,913.296,873.05,875.621,983.372,1126.39,1321.72,1551.98,1861.49,2261.33,2530.06,2964.09,3476.55,3711.93,3904.49,4074.69,4199.82,4656.15
27647,23446.1,20843.5,17761,15508,13786.7,7828.87,4905.14,4766.6,5397.07,4743.8,2129.75,1959.43,2940.02,5272.19,7213.25,5668.7,4196.36,3361.89,2368.37,3229.67,3610.97,2821.41,2300.59,2027.61,2236.47,2141.12,1452.13,1910.13,2547.37,4638.09,5297.89,4309.98,3851.69,3609.12,3706.73,3259.03,2810.85,2196.8,1804.51,1548.73,1358.67,1395.77,1658.29,1586.68,1517.27,1668.4,1606.03,1566.31,1626.1,1757.02,1756.45,1444.44,1219.39,1030,937.941,932.242,965.353,933.618,874.961,867.71,910.79,1028.17,1322.43,1658.24,1985.24,2452.41,2936.37,3211.73,3539.98,3933.34,4080.21,4218.47,4423.15,4793.89,5446.11
25504.1,20494.8,16706,13748.6,11822.5,10936.1,6558.46,4145.49,4398.3,5721.97,5198.21,2133.96,2115.79,3127.69,5948.2,7871.95,5382.61,3987.76,3595.87,3234.09,4573.53,5763.63,4570.06,3269.7,2294.47,2245.81,1715.22,922.851,1465.61,1894.4,3641.37,3921.23,3045.86,3095.86,2645.71,2711.63,2737.06,2518.62,1840.18,1385.67,1299.03,1352.15,1509.68,1820.93,1498.14,1305.67,1390.78,1276.91,1233.05,1330.09,1492.17,1249.46,817.737,725.551,725.086,825.893,841.019,846.144,815.712,771.346,777.397,768.279,833.11,1005.64,1179.33,1350.45,1550.48,1834.45,2095.12,2351.87,2717.4,2915.77,3076.9,3302.17,3519.67,4081.41
32686.9,28756.6,24940.4,20431.3,17335.9,15459.4,10477.5,7494.39,8271.01,9687.3,8432.53,2295.14,2344.84,3605.35,7115.76,10124.7,7025.77,4912.1,3803.54,3446.52,4597.27,5452.39,4542.83,3387.67,2605.57,2659.96,1944.12,769.732,833.122,1145.86,2143.2,2291.17,2031.57,2241.55,2150.61,2388.86,2516.54,2576.83,2256.01,1929.98,1725.8,1564.54,1511.99,1418.03,1131.88,1165.32,1393.9,1445.54,1388.75,1355.75,1238.57,885.556,582.023,579.594,637.02,690.204,632.953,539.435,564.237,600.305,639.992,706.496,784.607,882.345,1045.1,1203.26,1389.75,1685.48,1951.79,2117.37,2425.27,2749.26,3015.36,3302.28,3521.94,4060.17
27592.4,22884.8,18738.4,14112.8,11393.1,11029,8273.56,6079.11,6286.7,6900.2,4452.74,1335.12,2626,3874.91,7379.62,10499.8,7804.7,5681.19,5184.52,4759.31,5867.49,6965.5,6007.28,4774.34,3922.57,3786.86,2645.05,1330.96,1348.3,1944.73,3841.2,3196.51,2567.94,2955.4,2606.57,3093.9,3609.98,2965.09,2292.66,2052.43,1761.77,1466.12,1337.34,1299.2,948.035,843.823,971.77,948.705,843.726,887.438,989.213,901.376,752.057,675.997,673.481,734.105,690.411,538.193,534.493,562.51,613.054,758.753,865.793,977.348,1153.78,1268.93,1346.55,1477.27,1646.45,1854.87,2226.42,2676.22,2974.25,3165.31,3292.46,3616.85
23409.6,19949.9,16112.3,11635.4,9219.85,8993.12,8496.64,7211.78,7215.12,7738.83,5364.8,722.602,1367.07,2326.81,3890.43,5513.64,4911.79,4161.58,3343.77,2458.2,3291.13,3828,3540.48,3331.75,2788.61,2803.6,2062.13,1336.6,1005.39,1124.55,2115.01,1748.85,1658.22,1960.27,2032.59,2339.31,2175.57,1716.73,1474.22,1548.86,1569.96,1422.8,1403.87,1390.49,1161.69,944.557,973.706,1023.42,854.111,929.17,1150.37,1056.72,835.979,707.401,639.907,652.799,626.517,550.876,592.001,584.357,569.154,654.507,719.907,892.565,1149.42,1279.39,1422.52,1597.72,1682.77,1758.26,1995.01,2303.83,2451.97,2640.17,2845.42,3143.45
30626.4,26392.9,22483.8,18593.3,15904.6,15112.7,13064.9,10848.7,11699.8,12185.1,8312.84,1068.98,1466,2873.01,5029.86,7753.88,7355.52,6115.31,4975.59,3947.01,4694.66,4919.01,4293.74,3895.61,3600.51,3542.93,2072.26,1676.63,1695.55,1652.73,2891.21,2597.98,2039.87,2311.03,2178.51,2269.38,1823.91,1638.02,1699.49,1824.52,1974.71,1497.32,1501.38,1616.17,1622.74,1482.3,1386.3,1446,1113.77,1177.96,1275.04,1146.91,971.027,896.677,748.909,722.287,714.157,661.257,664.878,592.32,510.968,517.205,548.805,675.643,880.174,1004.59,1144.6,1312.2,1399.49,1538.15,1784.25,1997.24,2184.51,2432.16,2646.92,3436.06
25302.4,21382.3,18196.4,15765.2,13583.5,12824.3,11624.6,10036,10354.7,10181.3,8327.32,1254.22,1815.49,3166.5,5255.02,7157.06,6546.22,5269.85,4300.11,3558.69,3800.5,3850.32,3000,2735.81,2887.4,2615.14,1565.47,1521.26,1752.15,1395.04,2156.42,2377.04,2053.85,2259.77,2291.4,2384.21,1777.88,1461.36,1434.09,1667.55,2157.37,1672.97,1777.36,1875.91,1826.81,1850.62,1643.31,1691.08,1447.58,1386.57,1516.9,1414.47,1169.19,1082.41,911.372,916.732,943.21,908.739,882.939,736.646,654.888,672.687,726.446,898.515,1155.33,1325.34,1484.25,1651.79,1769.78,1982.39,2304.12,2658.76,3055.52,3411.78,3674.81,4340.95
29107.3,26231.7,22820.5,19922.1,17998.9,16341.6,14350.5,13158,13964.5,14373.7,11630.5,1165.79,2029.67,3770.77,6235.71,8476.65,5949.8,4007.95,3631.76,3264.41,4372.18,4838.73,4273.56,3547.43,3383.38,2888.77,2006.68,1596.09,1559.21,1167.36,2276.12,2289.74,3155.43,4216.75,3920.52,3752.19,3207.95,2643.32,2203.94,1814.21,1916.77,1754.82,2110.44,2251.86,2103.03,1904.02,1615.43,1562.7,1524.4,1311.72,1231.03,1178.88,1032.71,904.695,767.271,800.212,792.977,744.182,750.956,701.24,685.733,714.778,745.45,818.664,947.827,1051.83,1186.57,1392.06,1571.87,1904.63,2275.53,2799.63,3438.36,3775.2,4149.42,5252.63
32367.7,29446.1,25888.2,23069,21211.7,19663.3,16889.5,14167.6,14317.4,14739.3,11782.9,3401.03,2490.1,4121.43,5842.47,7867.05,7081.22,5682.08,4502.23,2828.03,3120.01,3336.78,3452.03,3306.31,2812.55,2328.29,2112.22,1772.43,1547.58,1298.73,2960.73,2740.34,3623.09,4153.23,3676.86,3500.31,3414.89,3194.25,2809.96,2474.75,2370.8,2191.83,2434.34,2423.78,2131.98,2063.37,2039.83,1919.43,2008.61,1844.9,1678.32,1810.07,1576.21,1317.16,1181.13,1218.45,1224.91,1178.22,1085.85,978.558,923.454,994.151,1117.01,1253.91,1417.6,1531.67,1706.49,2009,2286.42,2693.04,3189.69,3721.62,4257.4,4444.42,4930.86,6008.56
34362.5,31675,27757.6,24450.6,22350.1,19906,16814.7,14172.6,12264,10781.2,9090.23,3405.94,2026.94,3512.67,5376.36,7135.07,6754.02,6047.86,5300.18,2916,3224.39,3199.48,4037.16,3358.83,2522.93,2312.83,2637.99,2131,1640.73,1452.67,1850.19,2041.15,2536.91,3009.5,2707.09,2612.34,2612.31,2765.42,2379.87,2127.96,2079.08,1885.62,2234.62,2538.61,2481.67,2274.87,2044.41,1741.79,1623.52,1555.19,1620.97,1797.74,1486.82,1310.27,1290.94,1316.4,1288.08,1276.96,1270.8,1189.88,1235.99,1365.46,1559.71,1852.79,2077.88,2156.32,2200.04,2352.42,2472.38,2648.58,2944.28,3214.97,3597.63,3886.88,4164.49,4636.29
25860.5,22807.3,19735.7,17918.1,14973.4,13191.7,11945,9363.45,7565.44,7808.29,7660.95,2281.53,2862.3,5557.84,9185.56,13257.1,13037.7,10537.9,8496.77,4868.28,2296.25,1961.21,1947.06,1662.85,2216.43,3127.27,4394.11,4860.52,4035.11,3456.86,3464.58,3336.93,4530.17,5300.75,4814.78,4384.43,4032.53,3189.68,2405.31,2640.61,2600.91,2043.11,1911.36,2125.04,2258.35,2142.49,2114.05,1797.64,1429.29,1312.88,1513.53,1742.66,1324.06,1148.62,1213.32,1206.4,1148.59,1075.38,1104.26,1164.32,1196.37,1349.5,1562.62,1699.26,1782.41,1804.08,1844.67,2075.25,2290.74,2975.5,3833.16,4381.27,5036.85,5446.73,5745.03,6188.82
26706.5,23281.3,19782.9,18185.4,15779,13847.9,12172.1,8984.75,6815.19,6286.4,5564.33,1850.53,3056.3,4839.27,6581.8,7636.5,6471.49,4630.01,3320.3,1805.48,1862.8,2006.45,1548.5,1383.9,2030.35,3272.57,4759.6,4977.99,3999.98,3567.5,3105.31,2849.09,3957.69,4796.18,4287.73,3604.62,3121.85,1971.91,1406.19,1844.69,2234.57,2088.7,2000.7,2084.19,2382.33,2540.15,2573.55,2108.46,1581.06,1509.52,1765.59,2192.53,2027.09,1740.42,1613.16,1507.25,1480.43,1349.03,1385.16,1491.34,1447.97,1449.02,1521.58,1607.74,1675.26,1696.7,1723.1,1934.45,2199.26,2976.62,3855.17,4645.45,5487.5,5789.32,6052.14,6346.02
27841.2,25435.7,22441.3,20136.9,18167.2,16759.9,14898.5,11127.9,8440.81,7998.21,7309.31,1366.2,2507.85,4466.88,5626.73,7103.36,6248.46,4092.19,2707.71,1644.21,1387.21,1308.81,1196.61,1340.06,1589,2301.79,3607.31,4156.66,3714.08,3175.3,2468.24,2497.16,3833.35,4645.96,4157.72,3468.03,2831.26,1440.36,1201.18,1915.37,2244.65,2307.15,2206.37,2350.52,2509.73,2329.43,2352.03,1949.53,1424.43,1090.34,1180.19,1486.57,1647.8,1565.75,1469.54,1332.31,1248,1117.01,960.926,912.695,898.042,913.96,1000.29,1201.95,1384.46,1431.43,1486.59,1582.12,1663.63,2013.86,2418.46,3015.87,3725.98,3998.01,4305.85,4608.48
26082.5,23264.1,20553,18606,16397.1,15192.8,13931.5,10126.7,7541.65,7383.86,6768.37,1710.91,2793.09,4498.55,6558.5,8741.83,8527.25,5918.75,3887.8,1570.17,1320.53,1283.15,948.614,1240.8,1429.77,2293.7,3376.39,3520.19,3082.15,2642.83,2790.37,3005.7,4603.42,5219.64,4616.67,4214.59,3700.53,1451.47,1067.87,1745.45,2207.79,2316.17,2278.76,2175.26,2225.62,2285.24,2449.9,2278.82,1907.54,1539.59,1467.11,1797.32,1902.65,1617.32,1412.85,1349.96,1312.64,1128.76,1028.51,1095.14,1094.88,1052.23,1153.36,1347.79,1484.35,1581.82,1793.62,2021.39,2108.83,2370.39,2688.55,2965.9,3347.96,3737.87,4335.24,4867.64
23211.4,20897.6,18807.6,16975.5,14572.5,12839.1,11738.1,10321.1,8498.14,7960.88,6843.84,2724.55,2641.26,4553.57,6825.9,9719.16,9718.74,6814.95,3974.66,1013.69,1115.55,1419.5,1154.84,1452.29,1570.42,2642.43,3935.94,4048.46,4122.78,3825.51,3188.28,2536.69,2880.11,3026.17,2708.21,2661.99,2637.83,1737.61,1259.81,1821.58,2058.39,1810.5,1702.6,1596.03,1949.19,2292.4,2334.04,2126.48,1709.39,1385.4,1298.73,1605.93,1574.27,1261.29,1174.09,1165.19,1132.7,999.174,868.239,821.294,731.564,678.617,735.666,871.027,1026.8,1136.96,1396.73,1674.9,1806.45,2060.45,2292.8,2551.96,2906.6,3247.76,3763.78,4197.71
21158.3,18331.6,15333.1,13734.7,12801.1,11546.1,10701.9,9357.63,8547.19,8315.76,6603.57,3162.94,2024.11,4251.5,6145.54,11059.9,12285.7,6114.86,3071.84,1479.11,1942.63,2598.13,1627.42,1915.4,1897.39,3221.14,4856.59,4886.42,4724.66,4125.04,3594.88,3108.14,2973.94,3013.75,2909.29,2903.6,3163.89,2758.71,1841.59,1907.98,2098.2,1945.73,1931.91,1877.56,2348.45,2859.73,2872.23,2604.95,2272.81,1788.64,1413.77,1533.48,1314.41,1113.46,1134.38,1258.6,1332.09,1351.7,1396.95,1319.12,1129.1,969.845,948.944,1085.65,1315.15,1461.8,1872.15,2328.8,2551.79,2974.96,3306.24,3820.54,4389.97,4975.07,5869.25,6341.55
24711.4,21514.1,18424.1,16720.9,15526,13779.8,11389.6,8806.01,8648.98,8942.15,7616.07,5506.6,3686.7,4657.37,5857.79,6634.31,6486.65,3632.41,2744.6,1682.07,2256.12,3820.17,3948.22,3578.43,3047.28,4781.39,6868.76,6153.82,5400.55,5087.26,4817.72,4054.59,4629.87,5528.2,5424.7,5063.7,4492.78,4063.15,3288.34,2974.95,2832.17,2509.79,2373.87,2293.72,2507.92,2833.55,2921.62,2795.56,2559.83,2196.9,1802.98,1759.39,1584.42,1373.76,1339.68,1380.63,1311.9,1325.65,1356.93,1273.73,1197.59,1132.63,1167.93,1387.17,1645.94,1802.28,2192.56,2645.73,2992.08,3748.56,4362.92,5006.67,5637.68,6119.02,6868.01,7470.64
18495.6,15008,10317.9,7944.11,6817.29,5824.39,5549.88,4270.52,5848.45,6260.69,4711.14,2507.89,2128.22,3521.88,4110.88,5482.47,6046.18,4201.47,2927.39,1172.9,1504.07,2296.55,1995.46,2070.06,1822.58,2999.35,4455.62,4384.78,4831.95,4872.74,4006.91,3450.93,4151.82,4393.75,3872.44,3635.69,3152.61,2895,2748.63,3257.22,3533.67,2947.12,2634.94,2382.02,2087.84,2212,2372.86,2292.07,2159.84,2041.17,1716.85,1634.97,1400.43,1292.82,1172.3,933.828,779.116,861.934,841.394,706.483,687.452,657.538,687.243,847.133,1030.69,1148.75,1317.59,1485.04,1620.52,1900.32,2165.76,2561.82,2969.44,3534.43,4308.33,4818.47
25349.6,22189.4,17210.5,13762.1,12748.5,11971.7,10665.2,7673.49,7594.32,8234.13,6008.71,2446.98,1833.88,3702.75,4866.43,8115.71,9297.3,6081.07,4020.18,1375.4,1621.15,2170.09,2049.08,2494.1,2236.46,3337.88,4567.38,4702.55,4608.98,3953.86,3115,2969.83,4192.15,4984.81,4866.43,4684.48,3816.77,3305.25,3145.49,3614.18,3958.12,3001.26,2239.66,2087.95,1982.98,2007.7,2070.35,2007.56,1949.5,1901.49,1814.86,1728.09,1376.94,1327.64,1358.8,1277.33,1147.55,1123.27,967.835,750.507,587.125,497.014,521.034,714.225,967.746,1125.6,1226.86,1298.73,1395.91,1574.54,1761.11,1957.76,2177,2594.04,3185.07,3565.02
17825.8,15025.5,11918.4,8990.42,7812.71,7352.45,6927.23,4464.2,4782.61,4989.4,2757.6,1008.42,1426.53,3326.51,4730.8,8027.5,8602.92,6060.42,4145.17,1448.38,1541.28,1843.5,2315.42,2710.84,2384.59,3877.27,5458.98,5826.58,6816.88,5972.99,4388.65,3284.61,4058.8,4627.23,4185.27,3805.46,3200.2,2640.21,2244.34,2229.33,2111.75,1495.84,1222.79,1307.26,1144.41,1199.2,1321.94,1197.75,1056.66,1050.11,1076.97,1023.36,795.914,728.581,697.671,683.42,631.653,534.123,374.15,271.093,233.271,249.075,290.569,426.12,587.851,721.536,817.352,910.402,1072.68,1341.92,1644.2,1869.08,2065.73,2369.8,2836.86,3388.92
15824.3,12678,10013.3,7149,6131.24,6103.29,5052.45,3067.73,3308.59,3667.12,2551.37,1341.01,1582.02,3561.34,4759.39,8178.11,9644.99,6684.73,5011.28,1976.24,1652.64,1726.05,1925.93,2653.76,2808.68,4722.3,6518.89,5944.45,5691.39,3803.38,2687.93,2337.7,2347.28,2757.89,3051.22,2900.2,2729.36,2253.42,1814.11,1738.66,1706.67,1503.43,1316.07,1251.48,974.751,1094.65,1363.67,1363.28,1260.66,1189.69,1233.78,1154.32,1209.27,1298.66,1188.11,1107.28,933.451,726.024,576.656,487.717,439.438,449.91,480.009,539.672,638.055,718.062,767.527,850.819,1031.51,1369.91,1703.28,1903.39,2040.55,2165.89,2337.32,2774.88
21996.8,19701.7,16365,12073.5,9226.22,7864.54,6558.34,4636.05,3068.14,2522.37,1789.86,2164.24,2851.29,5034.98,6058.54,7015.67,6930.09,4651.94,4129.35,3082.22,2084.69,2539.11,2556.92,2597,2417.7,4100.75,5430.72,4844.01,4809.9,3871.75,3164.17,2630.33,2959.58,3525.25,3469.37,3400.33,3601.91,2887.65,2163.62,2088.39,2273.12,2083.12,1895.95,1721.19,1370.71,1608.75,1996.55,2037.11,2184.07,2259.09,1923.24,1484.79,1309.49,1448.19,1481.92,1360.43,1223.76,1046.12,899.789,781.666,716.16,771.03,881.914,976.906,1120.3,1286.55,1344.83,1391.13,1565.56,1813.43,2238.27,2721.13,3099.32,3548.69,3855.32,4701.79
23086.5,20125.6,17502.1,14855.3,12388.5,10147,8380.94,7457.26,5593.53,4403.01,3688.15,3947.26,3749.05,6414.1,8682.82,8989.83,8517.3,6018.88,5693.38,3111.38,1240.13,1425.09,1503.15,2398.01,2833.17,4331.92,5957.16,5937.64,5624.31,4875.54,4726.05,4340.36,5118.38,6212.79,5869.03,5497.91,5474.93,4945.38,4031.85,3712.11,3590.49,3310.52,3127.05,2898.31,2611.62,2835.01,3146.18,3170.65,3223.52,3227.88,2652.84,2000.46,1860.91,1955.43,1891.47,1669.85,1468.39,1333.38,1250.2,1215.68,1193.96,1249.12,1379.89,1545.57,1712.99,1933.76,2171.43,2416.31,2841.23,3390.41,4202.05,5144.36,5794.12,6413.21,6820.98,7570.14
29304.8,27311.6,25161.9,23446.9,21553.6,18923.5,16077.8,13965.5,11242.8,8472.29,5159.61,4492.21,3604.92,5746.22,7981.74,7511.15,6496.74,5224.62,4825.92,2740.2,2116.62,2701.73,2791.11,3941.65,4672.69,6191.82,7553.29,7036.39,6778.23,6051.45,5760,5496.44,6365.51,7174.83,6757.79,6373.33,6199.62,6155.11,5675.24,5361.76,5694.23,5260.41,4535.2,4088.13,3727.64,3901.45,4148.07,4475.55,4830.58,4827.49,4354.98,3685.98,3423.14,3415.4,3219.12,2980.34,2719.36,2485.81,2371.26,2323.03,2351.69,2439.88,2534.8,2793.69,3094.17,3336.34,3662.1,4013.01,4335.03,4753.37,5392.73,6062.86,6537.16,7433.11,8333.1,9844.24
34539.8,32774,30102.2,27426.7,24861,21197.6,16333.1,12411.8,7796.16,4858.14,3270.74,3271.54,3195.88,5856.05,7955.22,6659.78,5618.91,4528.86,3420.48,2272.22,2319.5,3442.93,4687.33,5634.87,5223.4,6297.85,6823.37,5855.63,5571.11,4858.41,4320.64,3631.7,3075.91,3189.18,3066.66,3199.83,3619.45,3492.12,3128.93,2840.71,2772.14,2732.05,2314.68,1918,1849.62,2326.79,2819.67,3194.23,3400.73,3257.38,3018.91,2556.05,2318.04,2156.38,1859.44,1555.19,1270.12,1044.59,869.251,750.916,719.285,761.921,804.521,895.568,987.136,1139.84,1332.29,1445.1,1625.18,1902.56,2153.14,2398.56,2645.04,3046.76,3502.64,4330.63
33473.6,31712.6,29440.9,26957.4,24239.8,20476.8,15383.1,11706.7,8299.25,6247.77,4742.93,3358.81,2751.25,4778.75,6908.51,6270.06,4928.89,3902.65,3120.56,1620.81,1952.87,3290.17,5029.71,6136.96,5284.09,4763.82,4642.17,3668.47,4406.33,4893.44,4362.08,3859.32,3662.31,3943.1,3971.97,4253.31,3939.48,3212.42,2769.52,2484.59,2835.22,3117.02,2544.33,2289.76,2343.36,2375.7,2678.58,2718.93,2408.7,2314.9,2374.02,2158.25,1883.92,1837.4,1557.56,1347.15,1270.77,1040.88,851.246,764.395,735.488,715.688,757.178,857.546,912.142,1074.47,1297.16,1482.25,1664.87,2100.28,2585.78,2820.69,3003.43,3263.48,3550.45,4186.27
32544.1,31059.9,29496,26744.5,23895.8,20528.1,16596.9,13930.2,10039.7,6907.53,3698.47,1896.37,2313.77,4757.49,7021.21,9611.51,9614.81,7006.67,3703.95,1483.58,2110.23,3590.95,5037.47,5370.38,4186,3161.04,3198.3,2924.77,4355.18,4796.43,4368.4,4107.97,3334.26,2990.3,2998.89,3530.07,3181.94,2560.6,2176.14,1794.07,1849.71,2013,1923.75,2128.38,2247.7,2261.71,2518.94,2491.12,2204.56,2019.96,2105.61,2028.65,1747.65,1683.94,1462.33,1271.88,1204.62,1001.65,765.372,678.447,702.05,690.746,751.222,852.562,904.109,1017.85,1192.16,1473.89,1735.85,2251.62,2853.43,3084.92,3211.08,3364.2,3607.61,3951.03
26866,25074.4,23124,20341.4,17414.1,15270.9,11854,8967.2,7026.79,5401.34,2689.25,1603.72,2382.84,4671.77,6556.66,8041.94,7870.06,5868.56,3063.48,1004.39,1246.98,1816.61,2837.7,3174.48,1801.41,1486.1,2265.76,2451.95,3696.46,3620.56,3252.1,3037.92,2622.62,2617.88,2653.1,2535.31,2082.4,1814.09,1828.96,1734.15,1782.23,1900.9,1636.2,1638.18,1474.23,1335.69,1522.11,1508.45,1312.84,1326.1,1348.91,1312.53,986.341,1049.69,940.907,737.265,667.051,644.576,565.878,470.333,464.894,468.639,535.883,644.933,726.546,846.454,984.69,1218.7,1449.82,1801.07,2283.9,2525.12,2623.59,2815.72,3089.58,3378.17
31482.6,29789.2,28474,26492.4,24363.4,22137.8,17685.2,14060.8,10771.1,7416.64,3986.49,1812.2,2789.63,4657.44,6571.41,7567.91,5931.91,4048.85,2642.87,1612.56,2286.83,3587.22,5898.66,6855.55,4504.33,3657.85,4911.83,4846.63,4497.59,3291.59,2774.84,2266.21,1702.25,1709.12,1783.44,1512.98,1578.45,1704.49,1503.36,1520.22,1631.15,2058.17,1971.71,2053.8,1921.23,1964.12,2203.12,2020.88,1734.1,1409.96,1260.79,1170.04,959.504,881.894,713.579,647.673,666.729,706.09,645.965,595.958,600.111,540.864,533.131,586.052,642.162,733.699,812.502,1006.72,1228.53,1444.92,1746.42,1917.63,1973.06,2132.03,2393.33,2655.14
