ro_gr1,h_gr1,m_gs1,m_gs2,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,SSB1,f
323688,0.572844,0.199888,0.199888,76833.8,382500,0.26,0.735, 37860, 15102.7, 2061.87, 0.215458,0.0700212,4.54309e-005,5070.45,327.672
407073,0.51152,0.199888,0.199888,80860.6,326.631,0.26,0.735, 47613.1, 20030.2, 2356.5, 0.179923,0.0525432,3.74413e-005,6509.83,326.08
344664,0.616888,0.199888,0.199888,76483.2,243.697,0.26,0.735, 40313.5, 15507.4, 2327.34, 0.242348,0.0685187,4.1828e-005,5763.52,326.058
283418,0.809863,0.199888,0.199888,76566,17913.1,0.26,0.735, 33149.8, 10911.6, 2322.55, 0.383632,0.0739925,4.58245e-005,5032.3,330.685
377231,0.734087,0.199888,0.199888,72291.2,3.3709,0.26,0.735, 44122.7, 15450.2, 2891.37, 0.322236,0.0907178,4.80932e-005,6013.23,334.572
408470,0.655541,0.199888,0.199888,81145,282.859,0.26,0.735, 47776.5, 17813.9, 2887.27, 0.267165,0.0741656,3.54661e-005,8397.25,333.584
355192,0.630338,0.199888,0.199888,79738.4,704766,0.26,0.735, 41544.8, 15807.7, 2438.17, 0.250841,0.0669479,4.04927e-005,6270.21,329.106
242769,0.753976,0.199888,0.199888,72627.7,222.41,0.26,0.735, 28395.4, 9785.11, 1895.43, 0.337425,0.0927919,5.45267e-005,4958.81,337.689
250254,0.836981,0.199888,0.199888,66061.5,1574.96,0.26,0.735, 29270.8, 9416.3, 2096.2, 0.408328,0.105064,6.913e-005,3241.68,344.946
198642,0.822302,0.199888,0.199888,64667.8,62042.5,0.26,0.735, 23234.1, 7568.22, 1644.46, 0.39475,0.104061,6.98242e-005,2860.03,361.565
224955,0.746449,0.199888,0.199888,69594.6,170.242,0.26,0.735, 26311.8, 9122.34, 1744.27, 0.331608,0.0942608,6.06267e-005,3975.02,361.885
183717,0.783722,0.199888,0.199888,69959.6,21.0724,0.26,0.735, 21488.4, 7227.83, 1472.69, 0.36131,0.127234,6.37309e-005,3622.75,362.623
189707,0.72206,0.199888,0.199888,62642.2,52047.1,0.26,0.735, 22189, 7845.07, 1437.39, 0.313323,0.125008,7.08021e-005,3821.14,364.044
214588,0.772395,0.199888,0.199888,57339.8,7388,0.26,0.735, 25099.1, 8520.91, 1703.26, 0.352038,0.159584,8.93097e-005,2575.59,362.871
269426,0.682082,0.199888,0.199888,63363.8,1795.84,0.26,0.735, 31513.2, 11503.2, 1960.41, 0.285,0.121667,6.275e-005,4054.12,356.677
227515,0.863769,0.199888,0.199888,59066.2,91.5357,0.26,0.735, 26611.2, 8363.65, 1945.75, 0.434535,0.120417,7.70619e-005,2975.2,352.593
201961,0.919548,0.199888,0.199888,60175.9,388711,0.26,0.735, 23622.3, 7053.09, 1799.43, 0.496474,0.160332,8.82363e-005,2732.32,351.537
217395,0.851469,0.199888,0.199888,64319.3,321307,0.26,0.735, 25427.5, 8078.26, 1841.73, 0.422258,0.129784,7.43726e-005,3400.12,355.791
204740,0.94649,0.199888,0.199888,64429.3,30921.5,0.26,0.735, 23947.3, 6962.4, 1858.92, 0.531033,0.130366,7.39812e-005,3766.96,342.009
197292,0.89329,0.199888,0.199888,71355.6,192428,0.26,0.735, 23076.1, 7062.26, 1724.86, 0.46591,0.0923386,5.01068e-005,5954.52,354.317
232405,0.836096,0.199888,0.199888,80161.6,1.59362e+006,0.26,0.735, 27183.1, 8751.33, 1945.33, 0.407494,0.0698834,3.72155e-005,8794.88,356.356
